,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1006,Geronimo,Bombs Away,Sheppard,2015-01-12,218227,69,0.705,0.456,0.705,0.78,0.00152,0.115,-6.267,0.0805,142.028,4
1007,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199440,1,0.857,0.381,0.857,0.8,0.0,0.0913,-4.035,0.0583,121.996,4
1008,Cheerleader (Felix Jaehn Remix) - Radio Edit,Cheerleader (Felix Jaehn Remix Radio Edit),OMI,2014-12-02,180021,59,0.827,0.184,0.827,0.576,0.029,0.0656,-7.774,0.0372,118.04,4
1009,Live While We're Young,Take Me Home: Yearbook Edition,One Direction,2012-11-09,200186,1,0.658,0.0629,0.658,0.837,0.0,0.0969,-2.063,0.0543,126.015,4
1010,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),Pitbull,2011-06-17,252306,81,0.671,0.191,0.671,0.939,0.0,0.298,-3.206,0.161,129.024,4
1011,I Kissed A Girl,One Of The Boys,Katy Perry,2008-06-17,179640,73,0.699,0.00223,0.699,0.76,0.0,0.132,-3.173,0.0677,129.996,4
1012,Club Can't Handle Me (feat. David Guetta),Only One Flo (Part 1),Flo Rida,2010-11-24,234560,76,0.616,0.0283,0.616,0.869,0.0,0.064,-3.911,0.0327,127.966,4
1013,She Looks So Perfect,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,202496,72,0.494,0.000569,0.494,0.951,0.0,0.327,-4.237,0.132,160.025,4
1014,TiK ToK,Animal (Expanded Edition),Kesha,2010-01-01,199693,81,0.755,0.0991,0.755,0.837,0.0,0.289,-2.718,0.142,120.028,4
1015,Poker Face,The Fame,Lady Gaga,2008-01-01,237200,78,0.851,0.118,0.851,0.806,1.64e-06,0.121,-4.62,0.0787,118.999,4
1016,Don't Stop The Music,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,267080,78,0.835,0.0336,0.835,0.669,6.92e-05,0.0535,-5.582,0.0643,122.668,4
1017,"Happy - From ""Despicable Me 2""",G I R L,Pharrell Williams,2014-03-03,232720,80,0.647,0.219,0.647,0.822,0.0,0.0908,-4.662,0.183,160.019,4
1018,Uptown Girl - Radio Edit,Coast To Coast (Expanded Edition),Westlife,2000,186440,68,0.645,0.00809,0.645,0.921,1.08e-05,0.407,-5.256,0.0302,129.0,4
1019,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",Shakira,2005-11-28,218093,82,0.778,0.284,0.778,0.824,0.0,0.405,-5.892,0.0707,100.024,4
1020,Shotgun,Staying at Tamara's,George Ezra,2018-03-23,201287,78,0.673,0.286,0.673,0.735,0.0,0.242,-4.733,0.0457,115.744,4
1021,We Found Love,Talk That Talk (Deluxe),Rihanna,2012-07-18,215226,0,0.734,0.025,0.734,0.766,0.00138,0.108,-4.485,0.0383,127.986,4
1022,California Gurls,Katy Perry - Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,234653,75,0.791,0.00446,0.791,0.754,0.0,0.163,-3.729,0.0569,125.014,4
1023,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),Clean Bandit,2014-01-17,227833,72,0.799,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4
1024,On Top Of The World,Night Visions,Imagine Dragons,2012-09-04,192280,74,0.631,0.0841,0.631,0.924,3.59e-06,0.084,-5.589,0.146,100.045,4
1025,Hall of Fame (feat. will.i.am),#3,The Script,2012-09-10,202533,69,0.421,0.0654,0.421,0.873,0.0,0.123,-4.343,0.0564,84.786,4
1026,"Whenever, Wherever",Laundry Service,Shakira,2001-11-13,196160,74,0.794,0.237,0.794,0.832,1.14e-05,0.203,-4.862,0.0407,107.657,4
1027,Solo Dance,Solo Dance,Martin Jensen,2016-11-04,174933,62,0.746,0.0485,0.746,0.846,0.0,0.195,-2.432,0.048,114.955,4
1028,The Tide Is High - Radio Mix,Atomic Kitten,Atomic Kitten,2003-04-22,205360,63,0.776,0.0234,0.776,0.693,0.00177,0.0322,-2.528,0.0314,102.996,4
1029,A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,267866,78,0.545,0.00617,0.545,0.675,0.00197,0.209,-6.474,0.0279,124.97,4
1030,World of Our Own,World Of Our Own,Westlife,2001-11-08,211426,0,0.704,0.0137,0.704,0.761,0.0,0.0487,-4.659,0.0347,97.002,4
1031,Lips Are Movin,Title (Deluxe),Meghan Trainor,2015-01-09,182666,71,0.775,0.0506,0.775,0.825,1.03e-06,0.111,-5.402,0.0464,139.091,4
1032,Bang Bang,Sweet Talker (Deluxe Version),Jessie J,2014-10-14,199386,78,0.706,0.26,0.706,0.786,0.0,0.38,-3.417,0.091,150.028,4
1033,Dancing in the Moonlight,Onka's Big Moka,Toploader,2000,232693,75,0.632,0.0624,0.632,0.856,0.0,0.347,-3.463,0.0348,119.397,4
1034,The Nights,The Days / Nights,Avicii,2014-01-01,176658,85,0.527,0.0166,0.527,0.835,0.0,0.249,-5.298,0.0433,125.983,4
1035,Something Just Like This,Something Just Like This,The Chainsmokers,2017-02-22,247626,74,0.607,0.0306,0.607,0.649,2.46e-05,0.174,-6.695,0.0362,102.996,4
1036,Rise,Blue,Jonas Blue,2018-11-09,194407,70,0.687,0.327,0.687,0.785,0.0,0.203,-4.65,0.0333,106.046,4
1037,About You Now,Change,Sugababes,2007-01-01,212400,66,0.584,6.52e-05,0.584,0.699,6.05e-05,0.486,-6.065,0.0378,82.499,4
1038,So What,Greatest Hits...So Far!!!,P!nk,2010-11-12,214520,0,0.531,0.000105,0.531,0.864,2.05e-06,0.346,-2.978,0.0433,126.02,4
1039,Whistle,Wild Ones,Flo Rida,2012-06-22,224653,78,0.747,0.0208,0.747,0.937,0.0,0.29,-5.746,0.0453,103.976,4
1040,The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,189109,75,0.794,0.3,0.794,0.711,0.0,0.0955,-5.124,0.0699,174.915,4
1041,Glad You Came,Battleground (Deluxe Edition),The Wanted,2011-01-01,197935,76,0.722,0.0319,0.722,0.851,0.0,0.108,-3.873,0.0639,126.885,4
1042,Down,All Or Nothing,Jay Sean,2009-01-01,212106,9,0.657,0.0108,0.657,0.695,0.0,0.0822,-4.493,0.0321,65.997,4
1043,Perfect Strangers,Perfect Strangers,Jonas Blue,2016-06-03,196613,44,0.73,0.39,0.73,0.861,0.0,0.213,-4.1,0.0451,117.965,4
1044,Cake By The Ocean,DNCE,DNCE,2016-11-18,219146,80,0.774,0.152,0.774,0.753,0.0,0.0371,-5.446,0.0517,119.002,4
1045,Everybody (Backstreet's Back) - Radio Edit,Backstreet's Back,Backstreet Boys,1997-08-12,225360,74,0.731,0.0352,0.731,0.853,0.0,0.268,-4.219,0.0363,108.016,4
1046,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015-01-12,269666,82,0.856,0.00801,0.856,0.609,8.15e-05,0.0344,-7.223,0.0824,114.988,4
1047,Wrapped Up (feat. Travie McCoy),Never Been Better (Deluxe),Olly Murs,2014-11-21,185640,0,0.787,0.0915,0.787,0.848,0.0,0.15,-4.696,0.0549,121.989,4
1048,When Love Takes Over (feat. Kelly Rowland),When Love Takes Over,David Guetta,2009-04-17,189000,66,0.658,0.0144,0.658,0.863,0.000193,0.2,-4.64,0.0255,129.972,4
1049,Replay,Replay,Iyaz,2009-08-18,182306,76,0.706,0.173,0.706,0.751,0.0,0.168,-6.323,0.0708,91.031,4
1050,Wild Ones (feat. Sia),Wild Ones,Flo Rida,2012-06-22,232946,77,0.608,0.0991,0.608,0.86,0.0,0.262,-5.324,0.0554,127.075,4
1051,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-07,233478,84,0.726,0.049,0.726,0.698,0.0,0.309,-4.165,0.0431,143.994,4
1052,Unconditionally,PRISM (Deluxe),Katy Perry,2013-10-18,228878,64,0.397,0.00266,0.397,0.725,0.0,0.208,-4.862,0.043,128.861,4
1053,Year 3000,Busted,Busted,2002-01-01,196200,65,0.592,0.000219,0.592,0.842,0.0,0.0934,-6.681,0.0353,107.015,4
1054,Lovin' Each Day,Ronan,Ronan Keating,2000-01-01,212973,60,0.541,0.0178,0.541,0.899,2.95e-06,0.286,-6.261,0.0633,106.676,4
1055,Breathless,In Blue,The Corrs,2000-07-17,207506,69,0.607,0.0541,0.607,0.82,6.8e-05,0.269,-7.754,0.0597,126.988,4
1056,Billionaire (feat. Bruno Mars),Billionaire (feat. Bruno Mars),Travie McCoy,2010-03-09,211160,72,0.633,0.297,0.633,0.673,0.0,0.206,-6.403,0.258,86.776,4
1057,Bumpy Ride,MoveMeant (International),Mohombi,2010-01-01,224720,72,0.706,0.0476,0.706,0.842,0.0,0.134,-4.628,0.038,104.958,4
1058,Macarena - Bayside Boys Remix,Summermix 2005,Crazy DJ's,2005-08-08,221973,51,0.738,0.131,0.738,0.864,3.22e-06,0.0683,-7.95,0.054,103.203,4
1059,Bring It All Back,S Club,S Club 7,1999-01-01,214400,65,0.679,0.333,0.679,0.903,0.0,0.372,-4.914,0.0463,108.114,4
1060,I Love It (feat. Charli XCX),THIS IS... ICONA POP,Icona Pop,2013-08-27,157152,68,0.711,0.00952,0.711,0.906,1.64e-05,0.153,-2.671,0.0284,125.916,4
1061,Hula Hoop,Me 4 U,OMI,2015-10-16,205474,61,0.673,0.0248,0.673,0.842,0.0,0.294,-4.666,0.039,121.986,4
1062,"Honey, I'm Good.",Magazines Or Novels,Andy Grammer,2014-08-05,199263,71,0.752,0.0324,0.752,0.775,0.0,0.351,-7.289,0.0546,122.014,4
1063,On The Floor - Radio Edit,On The Floor,Jennifer Lopez,2011-01-01,230906,72,0.758,0.0848,0.758,0.686,0.00127,0.142,-6.346,0.0792,130.007,4
1064,Picture Of You,A Different Beat,Boyzone,1996-10-28,206040,66,0.768,0.109,0.768,0.919,1.14e-06,0.366,-6.066,0.0416,116.649,4
1065,Hold My Hand,I Cry When I Laugh,Jess Glynne,2015,227343,53,0.642,0.00159,0.642,0.823,0.0,0.0776,-5.717,0.0289,122.977,4
1066,Shivers,Shivers,Ed Sheeran,2021-09-13,207853,92,0.788,0.281,0.788,0.859,0.0,0.0424,-2.724,0.0856,141.02,4
1067,Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,82,0.793,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,123.95,4
1068,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,220734,81,0.635,0.0134,0.635,0.841,0.0,0.0622,-5.379,0.0422,109.021,4
1069,Missing Piece,Missing Piece,Vance Joy,2021-05-19,217408,77,0.628,0.0155,0.628,0.877,5.97e-06,0.113,-4.205,0.046,101.992,4
1070,I Wish (feat. Mabel),I Wish (feat. Mabel),Joel Corry,2021-10-29,181728,77,0.686,0.0896,0.686,0.856,0.0,0.0648,-2.717,0.0426,123.997,4
1071,One Night,One Night,Griff,2021-08-26,167280,72,0.694,0.0703,0.694,0.822,1.18e-06,0.0977,-5.266,0.233,107.104,4
1072,Hurricane,Hurricane,Ofenbach,2021-09-17,147139,77,0.56,0.225,0.56,0.851,2.9e-06,0.177,-2.851,0.0486,125.947,4
1073,My Universe,My Universe,Coldplay,2021-09-24,228000,93,0.588,0.00813,0.588,0.701,0.0,0.2,-6.39,0.0402,104.988,4
1074,Can't Get You out of My Head,Step Back in Time: The Definitive Collection,Kylie Minogue,2019-06-28,230640,37,0.766,0.0263,0.766,0.563,0.683,0.115,-7.516,0.0339,126.007,4
1075,Overpass Graffiti,=,Ed Sheeran,2021-10-29,236906,89,0.52,0.00253,0.52,0.849,0.0,0.119,-3.794,0.186,175.908,4
1076,Starlight,Starlight,Westlife,2021-10-14,224146,64,0.552,0.00853,0.552,0.708,0.0,0.09,-6.332,0.0366,130.014,4
1077,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix),Elton John,2021-08-13,202735,95,0.796,0.034,0.796,0.798,4.19e-05,0.0952,-6.312,0.0317,116.032,4
1078,Strawberry Kisses,Strawberry Kisses,Thomas Headon,2021-11-03,181798,52,0.68,0.024,0.68,0.736,0.0,0.257,-3.211,0.0451,109.979,4
1079,I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-12,242186,81,0.686,0.595,0.686,0.457,0.0,0.105,-8.322,0.0468,150.953,4
1080,Pack Up,Eliza Doolittle,Eliza Doolittle,2010,191026,40,0.671,0.296,0.671,0.808,0.0,0.211,-5.691,0.0751,133.031,4
1081,Crazy,St. Elsewhere,Gnarls Barkley,2006-04-24,177466,75,0.855,0.0505,0.855,0.587,0.00714,0.105,-4.589,0.0336,111.97,4
1082,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),Clean Bandit,2021-07-30,179374,79,0.81,0.0624,0.81,0.571,1.63e-06,0.094,-7.189,0.085,125.994,4
1083,A Second to Midnight,A Second to Midnight,Kylie Minogue,2021-10-06,207986,67,0.803,0.0339,0.803,0.764,0.000703,0.206,-5.233,0.0387,122.014,4
1084,Levitating,Future Nostalgia,Dua Lipa,2020-03-27,203807,84,0.695,0.0561,0.695,0.884,0.0,0.213,-2.278,0.0753,103.014,4
1085,Young Hearts Run Free,Young Hearts Run Free (US Internet Release),Candi Staton,1976,248360,67,0.653,0.13,0.653,0.652,1.58e-05,0.202,-9.304,0.0427,115.388,4
1086,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),Galantis,2021-05-20,183725,84,0.595,0.216,0.595,0.784,0.0,0.0608,-4.878,0.102,124.111,4
1087,Everywhere - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac,1987-04-13,226653,77,0.73,0.258,0.73,0.487,0.01,0.0852,-10.991,0.0303,114.965,4
1088,Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,86,0.825,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,4
1089,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),Clean Bandit,2014-01-17,227833,72,0.799,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4
1090,Marry You,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,230192,74,0.621,0.332,0.621,0.82,0.0,0.104,-4.865,0.0367,144.905,4
1091,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry,2020-07-03,166028,85,0.734,0.168,0.734,0.874,1.14e-05,0.0489,-3.158,0.0662,122.953,4
1092,2002,Speak Your Mind (Deluxe),Anne-Marie,2018-04-27,186986,81,0.697,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,96.133,4
1093,Bad Habits,Bad Habits,Ed Sheeran,2021-06-25,231041,95,0.808,0.0469,0.808,0.897,3.14e-05,0.364,-3.712,0.0348,126.026,4
1094,Stand by Me,Don't Play That Song,Ben E. King,1962,175493,65,0.632,0.428,0.632,0.232,4.95e-06,0.215,-12.326,0.0318,119.136,4
1095,I Say a Little Prayer,Aretha Now,Aretha Franklin,1968-06-14,216773,75,0.592,0.478,0.592,0.355,0.0,0.0585,-14.051,0.0352,133.032,4
1096,Just the Two of Us (feat. Bill Withers),Anthology,"Grover Washington, Jr.",1985,438493,80,0.749,0.41,0.749,0.497,0.0499,0.0504,-12.609,0.105,95.818,4
1097,This Is Me,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,2017-12-08,234706,75,0.284,0.00583,0.284,0.704,0.000115,0.0424,-7.276,0.186,191.702,4
1098,Kiss My (Uh Oh),Therapy,Anne-Marie,2021-07-23,176800,78,0.638,0.0151,0.638,0.878,0.000223,0.308,-3.639,0.0484,103.948,4
1099,Straight From The Heart (feat. Nørskov),Straight From The Heart (feat. Nørskov),Rudimental,2021-06-18,208555,55,0.774,0.0406,0.774,0.921,0.0351,0.11,-5.459,0.0497,123.937,4
1100,Feel It Still,Woodstock,Portugal. The Man,2017-06-16,163253,77,0.801,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0.0504,79.028,4
1101,Don't Be Shy,Don't Be Shy,Tiësto,2021-08-12,140500,90,0.77,0.198,0.77,0.787,0.0,0.262,-3.748,0.0583,119.986,4
1102,My Head & My Heart,Heaven & Hell,Ava Max,2020-09-18,174760,81,0.614,0.0697,0.614,0.934,0.0,0.121,-3.709,0.07,116.001,4
1103,Snow (Dripping Woollen Jumpers),Snow (Dripping Woollen Jumpers),Firewoodisland,2021-10-29,169474,28,0.251,0.877,0.251,0.249,0.0356,0.102,-12.107,0.0391,85.004,3
1104,Breathless,In Blue,The Corrs,2000-07-17,207506,69,0.607,0.0541,0.607,0.82,6.8e-05,0.269,-7.754,0.0597,126.988,4
1105,New Shoes,These Streets,Paolo Nutini,2007-01-30,203653,66,0.748,0.47,0.748,0.735,1.09e-05,0.0851,-8.692,0.0903,150.04,4
1106,The Best - Edit,The Best (The Singles),Tina Turner,1989-02-09,253592,48,0.68,0.0341,0.68,0.701,0.00479,0.114,-10.46,0.0275,103.789,4
1107,Spinning Around,Light Years,Kylie Minogue,2000-09-25,206626,47,0.757,0.283,0.757,0.731,7.67e-05,0.0917,-5.704,0.0537,120.04,4
1108,One Touch,Always in Between (Deluxe),Jess Glynne,2018-10-12,197875,63,0.686,0.329,0.686,0.693,0.0,0.136,-6.245,0.131,124.206,4
1109,Material Girl,Celebration (double disc version),Madonna,2009-09-18,240280,72,0.742,0.333,0.742,0.883,7.51e-06,0.0964,-3.419,0.0329,136.506,4
1110,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Toast to Our Differences (Deluxe Edition),Rudimental,2019-01-25,211760,69,0.654,0.188,0.654,0.798,0.0,0.15,-4.084,0.0451,92.207,4
1111,When Love Takes Over (feat. Kelly Rowland),One More Love (Deluxe),David Guetta,2010-11-25,191000,48,0.675,0.0165,0.675,0.862,0.000427,0.169,-4.614,0.0253,129.967,4
1112,Anywhere,Anywhere,Rita Ora,2017-10-20,215064,65,0.628,0.0364,0.628,0.797,0.0,0.104,-3.953,0.0596,106.93,4
1113,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,81,0.579,0.193,0.579,0.904,0.0,0.064,-2.729,0.0618,82.014,4
1114,Castle on the Hill,÷ (Deluxe),Ed Sheeran,2017-03-03,261153,79,0.461,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,4
1115,Stars,Stars (Collector's Edition),Simply Red,1991,248599,70,0.716,0.154,0.716,0.818,0.000806,0.236,-7.456,0.0256,103.668,4
1116,Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,2018-10-25,218293,74,0.67,0.237,0.67,0.743,0.0,0.465,-4.993,0.0393,125.944,4
1117,I & I,I & I,Jubël,2021-10-15,199871,58,0.69,0.0717,0.69,0.872,1.27e-06,0.291,-5.624,0.0631,104.052,4
1118,Keeping Your Head Up,Beautiful Lies,Birdy,2016-03-25,208395,45,0.599,0.156,0.599,0.78,0.0,0.189,-5.033,0.0527,122.077,4
1119,You Can't Hurry Love - 2016 Remaster,"Hello, I Must Be Going! (Deluxe Edition)",Phil Collins,1982-11-05,175746,76,0.62,0.0261,0.62,0.936,0.0,0.0679,-4.593,0.0308,97.527,4
1120,(Sittin' On) the Dock of the Bay,The Dock of the Bay (Mono),Otis Redding,1968,163755,74,0.769,0.684,0.769,0.367,1.62e-05,0.081,-11.226,0.0312,103.621,4
1121,I'll Be There,Always in Between (Deluxe),Jess Glynne,2018-10-12,194386,70,0.627,0.0288,0.627,0.858,0.0,0.199,-3.116,0.0394,100.074,4
1122,Meant to Be (feat. Florida Georgia Line),Expectations,Bebe Rexha,2018-06-22,164205,70,0.642,0.0476,0.642,0.772,0.0,0.0646,-6.61,0.0848,153.995,4
1123,One Call Away,Nine Track Mind,Charlie Puth,2016-01-29,194453,66,0.667,0.403,0.667,0.613,0.0,0.115,-5.353,0.0344,91.024,4
1124,Friends,Glorious,Ella Henderson,2019-11-08,178298,67,0.747,0.198,0.747,0.537,1.26e-05,0.18,-5.76,0.0413,97.056,4
1125,Post Malone (feat. RANI),Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,2019-08-16,174444,69,0.59,0.0771,0.59,0.642,0.0,0.105,-3.87,0.122,107.356,4
1126,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,80,0.654,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4
1127,"Good Times - 7"" Edit; 2018 Remaster",The Chic Organization 1977-1979 (2018 Remaster),CHIC,2018-11-23,225746,30,0.855,0.0945,0.855,0.643,5.95e-05,0.165,-12.03,0.0491,110.099,4
1128,Take You Dancing,Take You Dancing,Jason Derulo,2020-07-22,190306,82,0.789,0.0332,0.789,0.711,0.0,0.0876,-4.248,0.041,112.985,4
1129,Take on Me,Hunting High and Low,a-ha,1985-06-01,225280,84,0.573,0.018,0.573,0.902,0.00125,0.0928,-7.638,0.054,84.412,4
1130,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),Clean Bandit,2018-11-30,212733,74,0.715,0.239,0.715,0.605,1.41e-05,0.189,-5.128,0.0428,122.956,4
1131,Let's Dance - 2002 Remaster,Let's Dance,David Bowie,1983,247600,64,0.654,0.00535,0.654,0.641,0.00321,0.209,-9.771,0.0482,114.696,4
1132,Praise You - Radio Edit,Why Try Harder - The Greatest Hits,Fatboy Slim,2006-06-18,227973,65,0.622,0.0403,0.622,0.884,0.371,0.282,-6.715,0.0467,109.722,4
1133,Pure Shores,Saints & Sinners,All Saints,2000-08-16,268746,64,0.631,0.0498,0.631,0.664,0.00042,0.0696,-9.197,0.0242,100.618,4
1134,I Love You Always Forever,Now in a Minute,Donna Lewis,1996-04-16,239960,69,0.744,0.627,0.744,0.453,0.421,0.0898,-11.977,0.0348,103.773,4
1135,Sitting Down Here,Playing My Game,Lene Marlin,1999-05-31,234373,60,0.764,0.163,0.764,0.709,0.0,0.334,-6.766,0.0348,124.043,4
1136,Let’s Go Home Together,Let’s Go Home Together (Luca Schreiner Remix),Ella Henderson,2021-02-18,208692,66,0.661,0.454,0.661,0.486,0.0,0.0994,-4.438,0.0431,78.31,4
1137,So Young,Talk on Corners,The Corrs,1998-10-17,232293,53,0.637,0.29,0.637,0.74,1.89e-05,0.377,-6.536,0.0288,104.975,4
1138,The Look,Look Sharp!,Roxette,1988-10-19,237320,56,0.634,0.0531,0.634,0.838,8.34e-06,0.0522,-5.363,0.0413,95.011,4
1139,Kiss,Parade - Music from the Motion Picture Under the Cherry Moon,Prince,1986-03-31,226240,73,0.898,0.0135,0.898,0.271,0.00138,0.0461,-12.238,0.091,111.485,4
1140,Move on Up,Move on Up,Curtis Mayfield,1970,165789,70,0.538,0.417,0.538,0.969,0.00154,0.119,-5.626,0.0906,138.652,4
1141,Good Feeling,Wild Ones,Flo Rida,2012-06-22,248133,76,0.706,0.0588,0.706,0.89,0.00286,0.306,-4.444,0.0688,128.011,4
1142,Pumpin Blood,We Are Only What We Feel,NONONO,2014,209485,55,0.618,0.000469,0.618,0.848,0.522,0.189,-4.36,0.0279,118.998,4
1143,Snakes & Ladders (feat. Moss Kena),Snakes & Ladders (feat. Moss Kena),Ben Pearce,2021-07-23,204219,35,0.706,0.0993,0.706,0.685,0.0,0.218,-4.958,0.0609,104.961,4
1144,Kids,Light Years,Kylie Minogue,2000-09-25,260026,45,0.534,0.00761,0.534,0.872,0.0,0.531,-4.92,0.272,184.62,4
1145,Haven't Met You Yet,Crazy Love,Michael Bublé,2009-10-06,244586,72,0.615,0.152,0.615,0.733,0.0,0.109,-4.808,0.0335,122.58,4
1146,Don't Be so Hard on Yourself,I Cry When I Laugh,Jess Glynne,2015-08-21,211460,40,0.571,0.0608,0.571,0.815,0.0,0.163,-3.267,0.0321,120.008,4
1147,Ain't Nobody,Stompin' At The Savoy,Rufus,1983,285253,63,0.825,0.258,0.825,0.811,0.000276,0.132,-9.226,0.0524,104.28,4
1148,Higher Power,Higher Power,Coldplay,2021-05-07,211294,79,0.507,0.00711,0.507,0.828,2.44e-05,0.261,-6.023,0.0449,178.032,4
1149,Riptide,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,204280,78,0.484,0.431,0.484,0.731,0.0,0.151,-6.694,0.0379,101.654,4
1150,Boom Clap,SUCKER,Charli XCX,2015-02-09,169866,64,0.659,0.154,0.659,0.911,0.000304,0.191,-2.28,0.0786,91.999,4
1151,Skate,Skate,Bruno Mars,2021-07-30,203122,80,0.708,0.037,0.708,0.598,0.0,0.17,-8.365,0.0291,112.027,4
1152,Happiness,Young Dumb Thrills,McFly,2020-11-13,194266,51,0.597,0.000953,0.597,0.8,0.0,0.213,-7.132,0.0299,104.974,4
1153,Time Is Now,Catalogue,Moloko,2006-07-17,222226,59,0.7,0.436,0.7,0.729,0.00209,0.0967,-10.157,0.0878,127.988,4
1154,Fresh Eyes,The Good Parts,Andy Grammer,2017-12-01,198001,68,0.828,0.548,0.828,0.56,3.66e-05,0.15,-6.685,0.0327,122.054,4
1155,Skinny Genes,Eliza Doolittle,Eliza Doolittle,2010,185186,29,0.776,0.608,0.776,0.836,0.00075,0.22,-6.984,0.0541,133.521,4
1156,Follow Me,Double Wide,Uncle Kracker,2000-06-13,215133,38,0.881,0.406,0.881,0.58,0.0,0.113,-5.39,0.032,105.01,4
1157,Wings,Fire Within,Birdy,2013-09-16,252106,55,0.474,0.0831,0.474,0.707,0.0,0.162,-4.534,0.0253,83.235,4
1158,Believe,Believe,Cher,1998,239026,76,0.652,0.0082,0.652,0.917,0.0,0.0509,-6.72,0.0548,132.975,4
1159,Hungry Like the Wolf - 2009 Remaster,Rio (Collector's Edition),Duran Duran,1982-05-10,220626,72,0.691,0.0433,0.691,0.812,1.16e-06,0.299,-7.772,0.0558,127.568,4
1160,Sussudio - 2016 Remaster,No Jacket Required (2016 Remaster),Phil Collins,1985-01-25,263106,67,0.714,0.0529,0.714,0.935,0.0934,0.0515,-5.195,0.0849,121.232,4
1161,Solo (feat. Demi Lovato),What Is Love? (Deluxe Edition),Clean Bandit,2018-11-30,222706,69,0.74,0.0357,0.74,0.622,4.85e-05,0.356,-4.608,0.0446,104.966,4
1162,We Are Family,We Are Family,Sister Sledge,1979-02-15,216733,71,0.784,0.3,0.784,0.893,1.57e-05,0.272,-5.153,0.0923,118.738,4
1163,Groove Is in the Heart,World Clique,Deee-Lite,1990,231786,63,0.694,0.0153,0.694,0.881,0.0196,0.0851,-4.053,0.0701,121.554,4
1164,24K Magic,24K Magic,Bruno Mars,2016-11-17,225983,78,0.818,0.034,0.818,0.803,0.0,0.153,-4.282,0.0797,106.97,4
